objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,redshift,class
1232926274541265979,127.42651710130941,66.97171366536901,15.688266910752084,13.469054674659299,17.69063991274483,22.618237591334573,15.738297650874845,649,301,4,105,4.1325676713247826e+18,0.3575143355493594,GALAXY
1234699476962838138,150.48041825703504,20.871898392046276,19.398273889162937,16.12015899553372,14.550502779135748,24.92335094995902,16.11814571223252,530,301,1,303,6.745439120104382e+18,3.9884709045100277,STAR
1239976021802621716,185.81497061318308,-0.9368998067268655,16.66480212300122,18.366048148988014,20.848334812273297,24.689179674792488,16.02403063812617,335,301,4,126,6.904607682860001e+18,4.841999919507634,GALAXY
1236253645976199029,19.901617195697817,9.227711801606953,13.476033439161068,18.792598184901422,22.603814798370706,18.460785782673636,15.100774574913338,1316,301,2,603,5.81394502772752e+18,4.305772740133544,GALAXY
1232428538379289036,28.316479948297378,60.54318386848493,17.192186467846753,18.549643199356936,18.530690116241647,26.370400369930614,20.72959167219105,720,301,5,199,7.937994193107189e+18,2.027493432311346,GALAXY
1235584969204504808,23.336506254804746,46.05468088078275,15.723697872644035,19.17301068245203,20.993589669581407,20.774574590670454,17.09594853709001,377,301,1,130,5.95985354710509e+18,4.827906543363317,STAR
1235851434380430740,114.63387949715741,52.68466015481487,19.451040708663733,13.13885902049276,18.68110826702104,24.903819646122987,22.89176863097296,1402,301,1,600,8.414119955033116e+17,0.5396788125468143,STAR
1237612814626812791,18.545682110499445,4.064279014113862,13.28751928049602,19.52366825913227,17.29557935952664,14.628808283520055,17.213258445346007,626,301,4,474,7.359844823818138e+18,2.0354133275190387,STAR
1231396349198337264,196.01247924149422,4.854050175648078,17.696093988054102,12.086423459969303,12.44561301118085,14.574088725766046,20.821691801571507,357,301,1,565,3.8333491943311985e+18,0.02255257866916244,QSO
1237357210019934137,64.19604562169641,3.193958550777408,17.452819718454414,14.047232014006129,14.258653566026851,23.82415732907451,19.94116297719154,868,301,1,518,2.3239023184678574e+18,1.920945568597304,GALAXY
1235376315938970033,244.6815483090696,57.57334899459532,19.868332628172038,12.672309969686541,18.236977357982926,21.99279714316145,15.813231780209632,476,301,2,28,6.190130511665464e+17,0.2167915904868365,GALAXY
1236549667380179452,130.57374628447207,10.327635434633123,16.51929701294751,19.564265081372127,17.154871458862775,22.497268103320035,20.46362447154034,631,301,5,142,3.270609203594292e+18,4.013582934707749,QSO
1237334975123260718,120.4740896154348,41.95007741271968,18.97259228746912,15.39148522692722,22.957488986132873,15.021694819316991,12.859614621158713,478,301,1,752,5.905498271999049e+18,1.4578249565661108,STAR
1234434784341542082,204.69575054515406,32.680144731377915,12.197711500251446,14.52215523902634,13.40979703663328,17.793584782666976,13.440103606433082,357,301,1,525,8.122493295025851e+18,2.9418125003947453,GALAXY
1239291273775241031,187.71480394103375,34.74046356679132,12.98313574579306,13.33669970824776,12.6516579497065,15.392454734398646,18.426554300833278,680,301,1,10,3.1679230186871137e+18,3.1644088703917856,STAR
1232802875713111686,161.041878318932,9.266781162562582,14.767508582772244,13.246543259523628,13.132784480965531,12.158140801048255,19.538767399679763,1109,301,6,647,4.953171799959307e+18,1.6478722117823308,STAR
1238500097582606585,243.65696997509323,41.372964822141235,16.954619177257904,16.911453488343618,20.815204705527123,14.46700017920528,18.725946134646264,1055,301,3,282,1.7365292880829102e+18,1.3110671363026085,STAR
1233600876349798797,114.40933376874341,-1.8536609845418242,15.59263475973927,12.376673331139388,19.728155209746056,27.917793013057576,17.1133255810431,520,301,6,692,4.431675178129862e+18,2.9459716569994012,GALAXY
1232982434305562161,211.7499822946162,67.52347616680689,13.621569978772712,16.75464300185242,20.218864265030515,14.978713081869136,12.651287875767515,471,301,2,109,2.9033559397029053e+18,1.2770752628585544,GALAXY
1232016902718245755,103.78342232794627,-3.0465998260307794,16.713629919131478,18.197194977590453,14.039978968514665,13.70798502603989,15.473122368319672,562,301,6,500,1.6372856634581327e+18,0.8374947270166556,STAR
1233565558381713229,219.2631099226184,-1.3385725277420613,16.533592474730902,16.808118935670663,18.712585983934417,22.846905574567046,18.25869297992424,560,301,5,457,4.794093280623419e+18,3.9817058760899875,GALAXY
1239082705329636540,73.3876064994241,18.699261652092737,16.19557982816679,18.61263014436767,21.979710403337855,21.236455408023936,13.712841613140998,1039,301,3,557,9.023132441407633e+18,1.709498863855327,STAR
1230958122225834924,80.89530235468018,55.7086509711763,12.724448896885585,14.12206963238766,20.89039271272025,23.68222212173221,18.654031814853184,780,301,1,10,5.902099518861635e+18,2.392913395032795,QSO
1233429006693732480,178.8231225723984,13.774812459702233,19.416203942049847,12.617372140893247,17.702941463114513,22.112442631966847,13.811369429725428,930,301,4,129,6.882953271268735e+18,4.880591812964907,STAR
1239207026981321317,61.60375032785268,29.451256006766958,16.73804242961149,17.767924935388073,13.345506673480187,14.790887713065683,12.174301110155477,632,301,1,731,2.3227669599310356e+18,0.6774029396672342,GALAXY
1236574255096148493,65.74685513040805,-3.687654824137916,14.111933977589258,18.62504312313019,23.318452781037703,19.515402707650864,14.89205951842026,971,301,2,294,4.2236820896948997e+18,0.33940089162080955,GALAXY
1234434727011488249,84.92613211238852,0.7581901033060275,17.499345523156165,16.013412292523633,18.840656443971795,14.00292777802464,14.273043810450146,1261,301,1,730,8.308552365107145e+18,2.29671516232009,GALAXY
1237936833652003053,179.09004995441472,39.38152154347162,14.543263926951099,18.564935519910044,23.565589877339765,15.31014478688691,20.725350505227823,1188,301,6,478,4.2515810365255813e+18,3.287933162028084,GALAXY
1238367711501530761,232.12579929065444,9.188168269808287,16.046848214195407,15.663353243642131,17.70310144726415,27.77760003512887,16.803365934011527,1233,301,4,331,3.125691598079104e+18,2.488286546448704,GALAXY
1239859587684727622,177.99104808400065,45.68058310042535,14.729054168471864,13.588221071379676,15.08116932418887,23.38755901048647,11.768504841781091,746,301,3,45,1.7501425240225503e+18,0.04160470355710407,QSO
1237894122798838114,216.60918957471955,52.33355577625393,19.043152212301543,15.795152140855024,15.99636913313509,24.30845807054447,20.78680379441571,857,301,2,583,5.635538025768828e+18,2.168564810443037,STAR
1230187200064146254,144.97726860300637,57.07439656147668,19.951844676279443,13.727605191612945,17.435941256192837,11.511005722250284,14.224259040160062,753,301,3,157,9.490080971831489e+17,2.5712081011750123,STAR
1231298834624250414,25.36865177897661,4.767351673950553,13.28945652262319,15.776252566304045,19.984900731470127,17.496276976785154,17.81448989906261,1033,301,4,604,2.0217252776117599e+18,5.065076145539676,GALAXY
1238245582847993725,33.31748530014217,28.25212407933052,12.188631604452775,13.180412473431476,21.995842847327804,20.439230910570462,17.49829475734056,614,301,5,603,2.1535030600225792e+18,0.4055218166718146,STAR
1237305779718476951,147.7067785484627,64.13694584298074,13.75458005585634,13.484496571412954,15.154328214079857,13.544458345411153,22.659051431572973,1056,301,3,406,6.486486503123854e+17,3.6803811480086948,GALAXY
1233983629089052811,90.60584409781163,51.362098598434464,16.719615864780906,19.063302123817287,14.440384968608553,25.425289167802408,14.059223252930957,1373,301,6,568,1.1582498943325074e+18,2.108805843131912,STAR
1236089743280812052,63.58315455650955,3.5381078747688273,13.391609116620264,12.926865444844488,14.63456412709966,13.373203567173071,12.742213512499202,1147,301,3,84,4.186353933607422e+18,4.672783479192605,STAR
1235362306941417535,125.49674568026045,31.682517886342783,18.491875396849228,13.794194240763225,24.148497127149724,21.82059299008714,14.101082312164088,991,301,1,746,3.693995088991677e+17,3.5265270188329336,STAR
1233250006164562081,175.957178707884,62.33378247423523,15.269364614355538,19.964160404973228,14.131335098179115,20.404182512651904,17.917537682326355,802,301,2,378,4.5432340089719946e+18,2.1046489397154273,GALAXY
1238839655631122656,105.01797082943632,27.12283280319257,16.884261925713037,16.60814812872629,16.494662387016938,25.438324478420135,13.610518701624946,1131,301,2,421,9.186786592776692e+18,3.420407434194372,GALAXY
1235846950951152598,210.2406488036501,56.13148544539072,15.644942732982871,16.686553737275727,18.316279063672248,16.300782318676433,15.085647379664927,947,301,5,649,4.474070933450298e+18,2.3862621249275624,STAR
1236926840828587922,194.1078581359912,31.196591646764677,19.22662337295163,18.759767011378663,19.230645313075126,15.829423041212237,18.896658307081356,1157,301,6,576,7.736226917273298e+18,3.836989546115161,QSO
1231559573325796167,193.19855030421084,2.7972524389400193,12.281082696498222,16.19455709191166,23.155106864253604,25.389022857151488,12.397759469807864,436,301,5,692,3.239867459515914e+17,4.226542406721079,STAR
1233668825294045039,256.2678017987019,5.793409602344036,17.834415165252796,13.774255627867639,13.467489964708983,14.763899294398206,22.34365090291927,567,301,3,499,7.11607803310295e+18,3.7092374520774736,GALAXY
1233284780295724513,82.39795429765198,-1.5926700450028815,17.217377066726932,15.379732450406273,13.404174111121634,23.68270374273888,17.388227776151894,391,301,5,542,4.5139168593526303e+18,1.996078410463262,STAR
1237322164923966463,170.47084775790557,9.25797606201621,17.19612024788608,18.040010029043696,16.113325448493384,14.249479568905679,16.80316074028782,536,301,2,743,2.981982415990672e+18,0.18246536315168954,STAR
1230547929047359279,223.58054172039903,60.23382929054169,15.31191514430564,18.97958750754712,17.371618947805892,25.88682201418223,15.35653430445496,1275,301,2,184,3.337185058344895e+17,0.7364167193115722,STAR
1234629978716086871,154.04015734630556,42.46445735385774,12.125401827807181,14.18563059998636,16.859083605555174,25.264080218102407,13.947977056929806,673,301,3,133,5.68398736201453e+18,2.479539191050148,GALAXY
1232194413967362530,206.95454838107895,48.936556246452504,17.51392577574366,14.095802113113546,17.09472347759219,24.38687183889279,16.800808675182704,574,301,3,489,7.419359209405367e+18,3.129221619187499,GALAXY
1235677067587180715,112.44195083165789,40.38128646271293,18.63576970246603,14.620865649662365,23.068915014007697,19.355011756529432,16.835268793935196,898,301,4,642,1.8577592192502157e+18,0.4962285584015006,GALAXY
1231168635187565861,156.80381910501077,23.217368326099383,12.681842487898784,16.76968559884942,22.87668815604757,11.57526676000598,11.67346378824503,819,301,6,352,7.513981766420011e+18,2.474734804032179,STAR
1234672413755766581,22.027930986690727,10.830862694108118,15.53294003395175,14.228072524850761,22.471516973355218,13.251908439068977,21.168646013917424,1341,301,2,674,8.279820706329518e+18,1.5279789323699062,GALAXY
1238770766734051205,256.413436667853,62.569864632717646,13.300758831576434,19.145095403684742,21.818648681206145,18.762286743164754,20.849150540816645,837,301,5,105,7.2163453101673e+18,0.36121099455372097,GALAXY
1239944461187670005,209.60465732500114,32.58257405373557,16.887502291436867,19.82406070973051,12.525060443729705,11.742009955062409,16.373679147379033,1366,301,6,690,7.728993609646483e+18,1.8887442370920255,QSO
1236133865096159079,226.93988605112528,30.120291328179572,18.284839010872293,17.43295937995708,13.942040135436859,12.079031529892742,15.041073422673591,709,301,4,168,6.402455571396228e+18,3.386185507208733,GALAXY
1239605360233121330,182.9621580920224,67.71559846732883,17.33365251941925,19.76239756841796,21.518504364706512,13.13356524156486,16.987184250545187,1337,301,1,22,7.548087106334664e+18,4.1508013790206375,GALAXY
1237814476289281776,54.88460826779227,23.02688915235879,14.544480563887085,14.302803747994158,19.732971003276692,15.434393858525157,13.657213207817051,497,301,6,527,8.249141701252761e+18,4.073830329207622,QSO
1238097855053323711,15.819167489344132,57.35114798713345,13.11786162265907,18.521362825484346,20.76127951261198,23.738487420587305,11.010108482384213,483,301,5,266,5.122636967289895e+18,2.7295945068225453,STAR
1239021959068806510,225.89346514947542,57.9511164031305,18.354145168403697,17.427557118758063,21.320108016948968,11.815700710922075,15.251622321475823,1088,301,1,657,7.926314847209421e+18,0.504155074346241,GALAXY
1232990233145589433,107.87532474150302,11.984925356119076,14.591334867941537,14.105534645312297,23.847741226325557,27.72186972105748,11.21606268231154,1330,301,4,577,7.543626219431378e+18,3.1850750587697148,GALAXY
1232257426472103873,74.49394876205982,1.923297541561833,12.177118653955409,14.547258241957339,20.256858288843855,15.655101849978514,11.488429866923639,787,301,2,199,2.0840207926538918e+18,0.27050805570198283,STAR
1232012499647642729,149.54158562741398,66.22026844725809,16.571369714794006,15.909005332027082,15.582376572782286,16.44336222659327,11.35364134198784,723,301,2,608,2.9335298110194816e+18,2.271743312767792,GALAXY
1237850566974649489,114.06642766388127,26.090471081896386,13.973418481867027,18.33314669227612,13.079207181279546,15.214043093323365,21.560710244231927,1069,301,1,376,8.344480533649346e+18,3.52407495887591,STAR
1234698292871997110,172.21983091326436,-4.837916493255728,18.729647986865416,18.977778153642383,17.617101478141123,21.240643258002272,12.723285128056428,440,301,2,457,3.9335763807368673e+18,0.6567718965598807,GALAXY
1237850843567744836,129.91589472973743,31.428301869513977,13.146041635126227,17.071576350012048,21.228044350786128,11.330252662622964,14.052060294162304,687,301,3,718,9.444313235800386e+18,3.323559860150653,STAR
1238125551351783741,183.7027513909482,40.20892655356388,15.478406792474003,17.77261097779464,15.664718209570756,12.590681936955125,16.88318905898354,675,301,6,26,6.351093766994706e+18,3.5991202034470895,GALAXY
1230582833816999496,223.06266391630402,51.6544420637065,14.025041628888093,14.110796300919779,13.561031104421376,12.679216463814196,17.351729310520046,879,301,4,310,7.257438015654061e+17,4.763711449674567,GALAXY
1235074181170585511,57.28036676085884,63.83477463032562,17.51681295376865,17.928572398225377,24.98365133608372,22.297051233474118,12.464821636265599,386,301,5,319,3.84562066438339e+18,1.1565538366542945,STAR
1234991217297684996,91.01708590250267,61.8074559130188,16.388247274859374,16.839838503932878,17.445366748393624,16.60186953935286,21.914161904162953,484,301,4,560,7.559705546007558e+18,4.382603570324572,GALAXY
1239294017458996533,118.077527815801,63.6299148640054,18.32790175398877,13.783367241970321,14.81209228918199,18.43740118702976,13.772983640734282,1222,301,6,330,3.6841677070563645e+18,1.8378383797440794,STAR
1235363784603354288,250.4387289029648,-2.6548641770584878,15.668900601789218,19.6014957728192,14.139227204272302,27.149547007361154,22.311065148218717,1003,301,1,104,3.7510872229458724e+18,2.073365251035442,STAR
1237716095135643118,100.0640706139663,46.95951176962414,12.038467452355164,16.10287687531886,23.21617093869365,14.40072890597411,14.082509536424496,500,301,1,703,3.4552174655236e+18,5.163276804479252,STAR
1238473574571538556,104.03716209734264,11.487631284815121,13.721571844315966,18.355696155677162,22.654850417403576,12.193345401880375,11.031127039537036,986,301,2,665,3.319385354726554e+18,2.7167011913878367,STAR
1231617678305158208,172.6750757858094,8.69134616601274,19.993256865554187,16.20490213445892,19.97316765781577,18.504194902893666,22.66233635353598,575,301,1,206,2.0779214122426365e+18,4.653976883465646,STAR
1236758802414541583,113.63832689226722,53.423255507745274,15.242759914476082,19.463493730692047,19.113411644027895,13.789244610960562,16.80459572012349,852,301,5,761,2.0365830062302026e+18,3.7365022743256713,GALAXY
1236360542280268240,247.70838390118053,25.45046730962023,16.961880863089803,13.130235077102387,24.36870706224844,13.459171524299368,21.545004448277147,916,301,4,169,7.581401972239393e+18,2.2394386932006625,STAR
1238807649673682626,233.40612763981187,61.91180553211051,19.239452864470056,16.36923700616446,14.967479103650561,17.972245412006057,19.812115371194057,1256,301,5,684,5.944120492663556e+18,0.2273034942511683,STAR
1236545548869671632,137.37901199946958,-1.9022383719134166,12.164193457160707,12.201240016478813,17.40011674754736,22.38406965005406,13.148224751978658,364,301,4,574,2.80550712957661e+18,2.6338904191290275,STAR
1235988421788760819,170.48335895485818,53.55920055256291,17.27685917117916,13.579148740304912,12.320645023678273,15.12848230782198,21.143224829840747,595,301,6,382,7.477074041484434e+18,2.0008764932433887,GALAXY
1238351231226936594,22.623701594672376,4.988912023629483,14.307015791827494,14.248212036829685,17.441666973161823,25.891386218496535,11.612940253275267,1022,301,6,180,5.761342626472774e+18,2.8049599186475525,GALAXY
1232836959986853237,183.32409306416432,7.890135714243866,14.233986042819453,15.780880568778777,16.994814762999,17.161615098427642,17.0906982430819,467,301,2,178,4.673493826894707e+18,3.9102590603724705,STAR
1239084842170711402,186.21461998315613,29.846675233288423,13.798811225986455,18.56138125939277,24.343412112071405,26.878820459337074,14.049358446131363,1121,301,1,545,5.969839235774626e+18,2.8720553920117062,STAR
1236256604344493594,98.51822250208843,23.878065683714365,18.58183373032928,15.733236004531939,16.657021661979446,19.37071973076785,15.339034522533835,748,301,4,53,3.088187910005216e+18,3.589294772441415,GALAXY
1235739832280882056,63.36008667356871,30.490578347392983,14.983581859571956,16.489497596067153,22.852260371512003,23.35454418385321,20.084339940471043,1379,301,3,728,7.096240974892324e+18,3.7408891872081167,GALAXY
1235726431068650799,238.5997572578882,63.62193610826703,12.536932306083406,19.392434885450484,21.965717573691286,25.433286610137028,19.200601867367354,648,301,3,135,2.465291094161266e+18,4.169158336616599,STAR
1230707891959833093,115.52963500289218,42.98939229614084,12.774809263065304,18.052259716016486,13.914536649778825,20.005237873891897,16.28100229769061,514,301,6,84,5.404779992661841e+18,3.4748365903152485,GALAXY
1230489904139938575,172.73393841003107,16.192584874466046,13.188914901494417,12.401627105723236,24.515323897768848,25.455498671936304,11.551020511786412,986,301,3,743,8.040290219048368e+18,4.711372809809182,STAR
1232661484885340244,16.3988563340165,7.622335999202685,19.191420698007402,13.411700725772455,20.202554752243095,17.425690372913202,11.478988750058555,646,301,3,438,5.092924033719592e+18,1.6021860963448857,GALAXY
1238715584369513481,112.34492597736275,25.663378084558154,15.41954741205874,12.305740097050137,19.75515685487405,17.17786926457955,19.426454438223832,914,301,6,335,4.952082794017764e+18,4.470738841847266,GALAXY
1235269527107094935,213.94922037549776,27.969794990544845,19.32839471679617,12.552450086227879,12.152170773203798,24.49907763393684,22.38595480373582,1030,301,6,518,6.240726545691539e+18,3.378055762229212,STAR
1235010209275728425,105.6691521009802,38.894491922664685,18.539835782096993,14.71083841590358,21.089740317365855,15.101585320005976,21.167206346585846,1154,301,5,124,3.1779878189061166e+18,3.279686561565424,GALAXY
1231022044639274897,159.99661235449295,14.418197358403061,18.703060970062783,17.822868030930028,12.723175237614827,23.1896543493326,12.466208591725021,896,301,1,761,9.370046915165055e+18,0.993849573266776,STAR
1235484096536578589,60.88366172210394,51.02817503806762,14.294654489054661,13.954823142164699,14.409950554052019,12.310478270976935,12.454722503609315,626,301,4,246,6.731253207439167e+18,4.515106546228052,GALAXY
1234604789947894746,112.96446350756901,2.187597919994856,14.170515301676286,15.138290099772302,13.282072773634185,21.80562608390585,18.326341079311707,1319,301,6,585,3.3790747115953966e+18,3.2168575811955242,STAR
1239570876917377313,241.76470494940304,35.91309554284778,16.480547038702625,15.150997291548954,16.91667699962933,27.01246515345347,18.891348335214225,331,301,3,151,6.116847153766647e+18,0.9641953893363003,GALAXY
1235081514896577251,150.74584092466137,40.51781068682013,15.343399695919606,16.72245240273835,22.344249527727285,18.759920077846836,18.39786976299441,855,301,3,39,8.351352020914684e+18,0.2625115051046523,GALAXY
1239085478186859083,235.28672769141875,10.098705417755609,16.072485506402774,19.1433520573203,21.19596009834432,18.07140525010232,21.624712158832345,363,301,4,141,8.025104127325798e+18,2.6010478069954934,STAR
1236714575510236848,235.3088634713649,55.29882858647234,12.425633614861596,19.86581826744472,13.387036863001375,20.189194662326877,13.772055928746745,1009,301,2,527,8.963365327316162e+18,1.509212978439126,STAR
1233190127070549252,245.92524570696884,39.926545140160464,19.772721530100224,16.836887714623053,22.379995506190454,23.23262326633568,13.06753412844026,893,301,5,48,1.7113644905106954e+18,1.5843424781350772,GALAXY
1237534379533291750,233.63869834018652,42.13772166930202,12.465350462720984,16.040563838709126,17.991012826585813,17.100217255538535,21.97001062133373,689,301,5,155,3.2178932638834596e+18,0.4086416693600801,GALAXY
1232598926082796156,8.826844510595762,31.33527592073101,13.430650381295099,17.45500548026559,12.424200112544625,11.00221019160354,19.665795506782622,1075,301,1,316,8.964387041949898e+18,1.1928324880516248,STAR
1235202178238396806,243.37175267856242,61.40037785387271,17.425604198682066,17.34424997937618,14.90974398342211,19.535440074285948,19.54072605927545,1309,301,3,112,6.274281671412474e+18,5.175336381403075,STAR
1235875735659637127,42.63977864951485,45.656713448596584,13.244012413828665,16.19156690140701,22.207411863581413,18.12772872989664,15.02454652543935,1185,301,1,627,8.703878664492376e+18,2.9932745649239516,QSO
1239404599134529617,18.06141528000994,22.873996237390664,12.854959421662311,17.895650390539966,21.532896606000588,20.055952048441384,18.534463757392913,877,301,1,512,2.6361770653253335e+18,2.8610885390517864,GALAXY
1239828697204960053,21.95791071366931,12.418229808238292,13.228963050967376,15.930171223879253,14.448564600896606,23.16030878179998,19.720424266054604,595,301,1,578,7.104159869615096e+18,2.7036689486024192,GALAXY
1232238931387321870,95.92688118446127,0.18750226211456866,12.495361945731272,19.97166741001637,12.493987843410418,15.817647895917203,18.20330792984425,1177,301,1,196,5.023173632729865e+18,4.112637659426835,STAR
1231916290054850038,164.44262948773599,7.0713411141662466,14.010549922066755,12.391978427575248,15.837625271816592,19.589414506392163,19.834649819306932,1279,301,4,154,6.267139662545687e+18,3.615324853050618,STAR
1233270935199057841,109.38242152278737,67.46585550210716,14.168954168118518,15.54572497413935,22.33404966355018,15.307608754865818,18.080604549497174,935,301,4,234,5.492203248518418e+18,1.0223817043933068,STAR
1238061306275186142,14.43967973164363,24.693983407389734,15.988976700386573,15.176194751244658,24.19907626630917,18.808892821233478,22.784383168761703,1187,301,6,47,7.005561341660521e+18,2.679787909180592,QSO
1235048485784291634,128.0736238120281,60.604167591250686,15.5097801376382,18.162431655574977,19.447513254071225,16.857164813934904,16.904039736203256,901,301,4,725,2.184243499199253e+18,3.791566004528825,STAR
1234948657814601953,119.41694705213578,7.451563052624303,15.789707321190761,13.526602851259323,13.184350114603326,17.273702113614753,11.149627810282883,489,301,1,218,9.246055874956591e+18,2.4093735932714844,GALAXY
1231610476533222339,198.726014906415,26.051343607882025,16.928316033671223,15.47260398406181,18.527120017354424,20.849137861655517,12.960110521238082,757,301,3,98,4.979072330320694e+18,2.898015604017572,STAR
1232410259403997797,78.46245040321047,65.11784809344175,13.84769144999635,17.583556293240086,24.984287838460297,22.723386862693875,22.56990019083871,756,301,5,558,7.820449135611827e+18,0.4308716522306421,GALAXY
1236851179544431881,62.817855796180524,1.6526543536088947,13.077633048735162,16.825534930534488,24.202697162385522,11.215194455471675,16.634245925174135,1324,301,6,154,4.848150249588764e+17,0.060582512941655675,GALAXY
1235052916711175554,72.4966173345098,38.36085271831271,19.031026229164347,16.360974651812946,24.91174305072022,25.902901071546637,12.446257449195247,396,301,3,100,1.6887136921971354e+18,4.112361086643918,QSO
1238191677741833009,84.5424353027217,62.09954875083005,17.07153071655161,15.479641059246617,21.092391239336767,17.193701945371075,12.86984196382863,342,301,1,40,3.3543093992486733e+18,4.145609958606073,STAR
1239055178950391419,158.98954808852596,64.3268862256603,12.485306351478396,18.016070401951673,17.539151339688722,21.941375487534774,11.347394796435733,1180,301,6,702,6.805985689719719e+18,2.7195480415809623,STAR
1238141939015079805,126.82442233392412,56.75854582915963,19.68841319920656,17.17140102328217,23.610684281227677,13.080671313058332,13.716074372175928,1336,301,2,301,3.1311673369207107e+18,4.3610160902876975,GALAXY
1239221725030483877,92.8974304251226,57.483213562290906,17.54454801814727,18.99768820276811,23.63734601958103,20.71475337001643,22.839742772194032,1293,301,6,257,7.421556709823931e+18,4.181753240338399,STAR
1231209438536348660,102.32716788748697,42.60935565057498,13.213637136696093,17.86399109159875,13.876742829469181,22.53381201962931,14.94578266662991,794,301,4,526,1.504923677509428e+18,1.9113853308416102,STAR
1233918437715888760,101.47276236006199,11.090886890934456,19.753075453411206,13.123260515597977,22.08001613855115,13.676446778196876,14.0030247946138,539,301,6,719,4.3705919768860237e+18,2.623355587377491,STAR
1230582025824285395,253.046487067,48.339533747399145,14.923258745997064,16.956304334116968,23.951023752892514,26.506631663906465,19.01145344764026,776,301,3,462,3.225761830080748e+18,2.535559141870701,STAR
1232873225841883532,66.71524098934404,66.42206590548679,19.87608063891816,12.356307465817363,23.680755799424304,23.876928919766918,19.090373582883544,410,301,4,97,1.2005996303061064e+18,0.10062997821544976,GALAXY
1234049602535338062,214.1515131886092,33.39314657111519,12.826205035146309,15.098966898343098,21.18883702652677,20.076632529734468,22.614002684841438,1102,301,3,415,6.950929807649583e+18,-0.002841411683372249,STAR
1239190760777495232,186.46913107222312,14.030907212613785,13.279753736283965,15.29550165377421,18.985658360128454,13.823122610587317,19.755172732568514,849,301,2,674,8.350618910181807e+18,4.484693215284774,GALAXY
1230567165225989537,9.403641412094748,36.86338794684484,17.259356406998755,18.839063227470415,22.097740436174757,25.714373280062652,12.319600991745535,516,301,6,221,8.322709192773569e+18,5.231110591756239,GALAXY
1235318277377512498,258.280406967623,45.414556005565,12.177147721328586,13.442973654217237,18.710025938118317,12.166641468734479,22.827176365913747,403,301,3,202,2.739664860793086e+18,4.044436771492151,STAR
1238243586875138422,198.62272139966055,10.204462587982157,12.149517129745885,17.148332039386283,16.1760429024145,12.957916486197808,20.002847125312364,826,301,4,442,9.168640311784343e+18,0.379100491354827,STAR
1236587006926395597,179.97729576039941,47.50082237548784,18.335862657799204,13.539096180685107,15.366200418271612,22.868962040659245,14.110597816245104,1337,301,2,556,7.641852446790127e+18,3.2549004097339402,GALAXY
1233832334513948615,110.1418263345126,37.88259869856061,13.342242653918563,19.589361209582353,19.028543920597215,15.315634476221792,14.134351608890055,1186,301,4,701,2.4915516510404705e+18,3.3472607058698354,GALAXY
1239512357757932854,147.91117840640098,39.70154336780781,19.350319940700857,16.235975461185706,17.92741344668167,18.808404290389127,22.519966811620364,1200,301,5,229,8.340133206183511e+18,1.4364767231974158,QSO
1230811780228731945,71.82426570820249,17.337118871007892,15.407169297370974,17.665710118627825,18.818438484439824,20.161472089240092,13.311638207822561,345,301,1,678,2.0528179966062843e+18,2.605359165659136,STAR
1231321701324507657,16.941818096715764,6.334477138117683,18.989218834394205,17.172363123816055,15.389059810983978,18.789980698533775,13.731050699330488,760,301,5,195,1.6582520958751322e+18,0.06437061793275523,STAR
1233671512628274328,218.67745792838517,40.51184235731296,15.342108672692227,14.429108191759113,19.677580579196626,12.426192161478369,15.307175411083147,1339,301,1,369,8.369467882459815e+18,2.5026224222409446,STAR
1235473737745809520,233.91409240765526,37.795008208137745,16.24184003977712,19.209582083385015,20.60696745683093,23.537065456684292,19.153656959123538,1345,301,1,475,8.777380138489382e+18,1.4394057642614633,GALAXY
1237404919762990191,48.94260042678845,19.67488970310776,14.532113293411303,17.017989349725305,22.48903561787215,15.079833531930818,16.156688439058136,514,301,5,40,4.4488530622938696e+18,1.1572924236488646,GALAXY
1230270493506376413,206.3381361531247,16.600237730849766,17.26461134204748,16.082544155180333,19.66983649461813,23.555038574826828,14.735169991986822,1099,301,2,399,6.290128577638738e+18,5.212886625880094,GALAXY
1239367570479738076,194.77047366798598,20.348845701346736,14.545609327544529,16.22688554759655,21.82892043077111,25.709943356745356,14.211490253822978,759,301,1,530,3.2363271126530565e+18,3.5993017287666738,GALAXY
1234834183346190653,52.95050048789479,30.76148371041387,13.785360782800394,19.125524193137636,14.20200923756753,20.118355031624453,12.501151349533307,468,301,3,373,7.315557340415478e+18,4.774481416922067,STAR
1230514447493249236,114.30085824884804,66.16184066311477,12.648378495701607,12.47295578267416,13.573815031912714,23.00839945635961,17.555067253931018,833,301,5,539,7.977116073910885e+18,0.7751895759052767,STAR
1231760303851823227,114.53499605019404,50.740217407913065,12.461354782622774,15.112496736728698,14.335334175242908,11.627942363231735,14.28094459068119,1120,301,3,39,2.1401099427971976e+18,1.2244642727849655,STAR
1230635994957515860,199.51099309292263,57.17700095908065,14.447794825618312,18.733020222552103,23.00144658362934,11.624717989953448,14.977797275527552,1218,301,2,514,6.654579253047654e+18,4.9584421844185655,GALAXY
1231703405929221465,219.09054825556598,31.91241852995777,17.891786761994044,12.300121975405567,19.229948517183914,14.351758911807398,11.093555213501372,388,301,2,93,8.431635106474499e+18,1.5005353024326915,GALAXY
